ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT04088,30,9,17895.377,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04089,563,2,27270.699999999997,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04090,175,3,60527.04,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04091,542,3,2907.044,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04092,17,6,7366.912,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04093,206,3,31240.5,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04094,37,8,167333.395,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04095,246,6,36047.34,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04096,436,3,17156.244,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04097,760,4,30936.119,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04098,20,6,25038.72,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04099,152,8,250271.28,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04100,125,6,58310.88,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04102,46,2,42674.850999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04103,190,2,10482.662,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04104,66,9,39958.38,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04105,109,9,88449.914,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04106,278,4,12506.251,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04107,476,2,20503.35,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04108,488,3,54930.117,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04109,9,3,17352.981,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04110,108,5,90573.166,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04111,247,6,141725.337,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04112,68,4,16177.618,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04113,441,2,6860.700000000001,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04114,121,6,22398.792999999998,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04115,114,8,168040.862,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04116,4,2,58500.91,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04117,666,5,14638.032,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04118,218,4,47319.915,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04119,134,4,5367.786,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04120,7,5,24215.48,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04121,256,5,88173.86600000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04122,29,9,59909.4,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04123,444,4,17803.8,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04124,25,4,12433.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04125,283,2,5319.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04126,1095,1,7191.46,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04127,484,1,3842.471,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04128,580,4,20306.760000000002,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04129,3,13,488840.039,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04130,494,6,129624.921,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04131,369,4,22537.606,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04132,909,3,13972.474,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04133,102,7,26259.176,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04134,691,4,19046.190000000002,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04135,331,6,30515.557,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04136,312,4,29102.614,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04137,178,6,38047.81,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04138,46,6,44803.57,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04139,12,4,16983.92,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04140,215,5,34858.087,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04141,400,7,53417.234,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04142,619,6,73896.449,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04143,179,2,18291.793,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04144,17,6,23917.443,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04145,80,4,80444.4,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04146,351,3,15783.77,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04147,60,6,45731.743,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04148,3,9,111430.851,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04149,2,5,14359.259,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04150,41,10,245697.249,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04151,9,1,4583.7,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04152,106,2,8632.01,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04153,542,2,6641.168,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04154,695,2,13944.1,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04155,70,5,95760.265,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04156,580,4,7838.768,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04157,30,3,20184.989999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04158,314,3,37616.304000000004,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04159,36,6,12453.868,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04160,249,5,12794.564,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04161,317,6,235048.945,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04162,11,6,8825.880000000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04163,309,5,13605.533,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04164,302,7,55187.202,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04165,245,5,70884.992,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04166,274,6,21853.331000000002,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04167,123,6,117309.592,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04168,52,8,175391.239,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04169,112,2,4784.5,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04170,147,4,25626.56,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04171,355,5,74655.63,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04172,545,4,15384.886,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04173,77,2,30584.209000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04174,172,7,135780.342,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04175,157,5,19148.58,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04176,578,5,9618.651,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04177,33,5,87652.845,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04178,54,3,7125.5599999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04179,236,8,42152.04,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04180,463,2,16924.27,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04181,356,3,111093.932,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04182,79,5,209587.08,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04183,5,9,32125.84,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04184,414,4,61374.15,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04185,394,2,7049.459999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04186,387,5,25434.88,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04187,281,6,34528.517,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04188,9,3,28178.347,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04189,233,8,178209.96,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04190,78,4,20104.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04191,500,4,7631.961,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04192,180,6,58181.472,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04193,278,2,17028.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04194,196,5,6638.95,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04195,568,5,13053.937,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04196,95,9,21452.402000000002,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04198,77,7,41655.68,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04199,208,4,39861.377,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04200,237,6,32483.251,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04201,716,3,31105.979,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04202,204,6,230226.21899999998,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04203,361,6,93790.62,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04204,99,2,25762.878,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04205,88,10,48440.489,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04207,166,6,22020.96,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04208,42,6,45487.437,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04209,52,10,173482.846,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04210,21,8,90291.135,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04211,341,4,32885.83,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04212,224,4,46014.354999999996,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04213,82,2,80582.144,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04214,646,5,37912.627,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04215,342,7,38588.05,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04216,509,5,20740.558,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04217,429,4,41297.202,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04218,88,6,22055.22,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04219,245,2,7975.661,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04220,19,4,25516.427,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04221,155,3,24843.56,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04222,72,3,59471.58,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04223,893,2,23074.8,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04224,94,11,48794.76,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04226,613,4,12481.518,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04227,206,4,11139.66,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04228,80,5,17011.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04229,137,5,23057.68,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04230,438,4,22891.760000000002,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04231,254,4,44292.8,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04232,9,3,20929.92,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04233,27,8,100499.137,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04234,499,4,23590.341,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04235,327,2,36942.61,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04236,189,5,88725.735,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04238,654,7,133862.941,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04239,393,8,25130.079999999998,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04240,249,3,39900.25,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04241,231,12,37532.599,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04242,597,2,102491.558,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04243,41,7,31989.33,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04244,240,2,25372.376,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04245,159,2,25006.8,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04246,95,3,32719.68,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04247,592,2,13262.788,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04248,293,10,100515.072,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04249,118,4,10718.49,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04250,23,11,39876.179,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04251,301,7,21675.694,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04252,306,7,19336.423,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04253,306,4,5709.64,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04254,1092,1,2757.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04255,292,5,170613.36200000002,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04256,116,7,46093.71,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04257,197,6,112235.5,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04258,180,4,157678.34,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04259,143,5,28221.66,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04260,96,8,35712.536,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04261,20,2,4296.951,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04262,428,8,102251.461,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04263,90,5,258239.44,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04264,52,4,23180.423,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04265,29,5,15677.674,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04266,17,8,210402.694,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04267,257,7,10216.884,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04268,172,4,99321.68,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04269,455,3,30152.43,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04270,132,3,11215.44,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04271,125,6,137354.154,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04272,224,5,11921.32,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04273,146,8,45244.786,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04274,97,3,9032.82,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04276,93,7,123633.939,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04277,386,3,50060.448000000004,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04278,304,2,7250.4,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04279,77,5,51531.33,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04280,78,4,32201.62,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04281,358,10,61278.9,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04282,104,7,78578.742,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04283,184,4,211470.9,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04284,912,4,71259.46,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04285,104,6,31905.8,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04286,20,6,310434.54,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04287,122,2,20582.296,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04288,328,5,100164.33,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04289,163,3,109116.13,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04290,39,6,38181.0,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04291,76,5,107684.04000000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04292,166,3,33978.907,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04293,112,5,100605.84,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04294,396,5,25105.104,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04295,162,8,13902.906,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04296,289,4,9632.107,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04297,368,5,10642.936,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04298,1034,3,13608.84,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04299,121,1,8117.34,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04300,1118,2,8578.56,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04301,293,6,70298.4,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04302,26,6,117397.76000000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04303,78,5,36885.24,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04304,191,1,44304.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04305,39,7,41848.001000000004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04306,723,2,3687.636,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04307,92,8,180370.547,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04308,97,12,17884.172,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04309,119,15,334224.579,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04310,307,4,17322.531000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04311,392,2,61918.765999999996,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04312,149,3,7120.335999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04313,28,4,82326.811,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04314,231,3,21842.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04315,151,4,23219.698,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04316,18,7,178428.74300000002,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04317,121,6,106470.45,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04318,475,2,32881.27,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04319,289,4,28668.75,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04320,92,8,7485.54,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04321,191,7,125412.96,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04322,292,5,17292.963,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04323,79,9,34680.274,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04324,28,8,53681.169,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04325,18,3,43200.489,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04326,75,8,308430.405,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04327,398,4,19810.18,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04328,274,2,31104.379999999997,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04329,780,4,9020.671,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04330,452,4,14672.7,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04331,64,5,13186.602,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04332,258,2,53786.24,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04333,457,3,20881.84,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04334,556,5,216040.477,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04335,111,3,18048.66,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04336,949,3,5613.273999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04337,69,8,25281.358,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04338,962,1,21637.07,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04339,217,4,25879.82,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04340,537,5,9237.162,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04341,530,4,8632.26,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04342,411,5,30839.934,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04343,184,3,30841.16,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04344,279,4,41692.435,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04345,202,2,4958.005,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04346,182,6,30042.444,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04347,410,1,16939.666,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04348,197,7,155436.72,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04349,628,4,35558.561,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04350,52,10,100480.918,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04352,715,3,35905.44,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04353,135,3,5634.921,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04354,81,3,43141.64,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04355,331,4,20771.42,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04356,851,2,25829.96,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04357,92,2,5144.34,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04358,394,5,22060.44,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04359,25,4,28301.46,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04360,84,6,58004.308000000005,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04361,113,4,68933.668,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04362,521,4,26457.993000000002,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04363,86,4,111052.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04364,162,9,40501.5,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04365,389,6,60528.125,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04366,201,4,29761.55,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04367,318,4,17943.84,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04368,276,4,37427.313,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04369,624,2,17253.9,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04370,363,6,115444.212,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04371,173,11,197374.176,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04372,766,1,10064.574,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04373,98,3,14692.894,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04374,86,1,8509.02,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04375,214,10,58872.85,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04376,219,4,9936.779999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04377,733,7,166858.745,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04378,29,3,64621.869999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04379,273,6,26583.617,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04380,195,4,68082.78,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04381,38,6,10716.092999999999,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04382,38,7,11604.964,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04383,119,7,76673.299,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04384,32,7,14691.394,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04385,456,6,13224.502,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04386,209,5,7869.5869999999995,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04387,115,8,82496.665,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04388,144,8,421740.26,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04389,184,3,16272.215,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04390,105,7,67025.12,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04391,1,10,20657.046,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04392,271,3,60060.950000000004,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04393,80,5,31986.760000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04394,48,6,28213.925,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04395,55,9,55990.759,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04396,210,6,29147.045,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04397,146,5,34931.092,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04398,270,3,11967.569,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04399,239,3,34853.888,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04400,126,3,77665.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04401,293,8,61603.66,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04402,161,3,50563.877,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04403,118,5,220706.464,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04404,156,8,44554.703,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04405,83,5,22224.78,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04406,41,12,34396.575,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04407,152,4,36630.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04408,48,5,32495.620000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04409,96,2,17051.403,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04410,171,3,3095.755,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
