ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT03610,10,7,43804.75,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03611,145,8,84510.413,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03612,109,2,26512.475,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03613,184,5,83410.045,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03614,219,6,42958.16,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03615,152,5,13796.85,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03616,15,4,146378.8,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03617,837,5,53628.54,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03618,67,6,36701.557,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03619,410,4,36677.16,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03620,139,3,14145.51,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03621,432,9,67877.226,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03622,511,5,58575.93,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03623,147,6,9945.477,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03624,108,3,11419.38,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03625,71,4,80427.816,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03626,136,9,26159.665,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03627,128,3,26107.620000000003,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03628,235,3,24377.1,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03629,588,4,175842.24,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03630,209,2,6748.92,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03631,106,3,6625.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03632,186,6,141552.489,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03633,84,10,174807.288,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03634,403,4,123552.087,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03635,26,4,42940.271,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03636,449,1,17515.2,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03637,220,7,15612.504,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03638,115,5,23886.038,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03639,188,2,18908.84,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03640,266,6,28915.342,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03641,133,6,62144.365,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03642,322,9,44387.42,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03643,35,6,30971.182,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03644,475,4,20592.961,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03645,152,5,92674.98,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03646,156,5,22367.88,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03647,131,10,199431.43,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03648,167,8,37991.64,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03649,59,6,55965.0,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03650,36,7,146925.75,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03651,49,6,22649.098,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03652,140,9,164059.5,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03653,63,5,19360.544,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03654,37,6,96648.12,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03655,228,7,107926.36,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03656,74,2,97800.32,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03657,12,7,9518.287,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03658,88,4,47310.221000000005,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03659,455,4,6963.752,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03660,446,6,17465.4,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03661,230,8,17163.576,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03662,112,10,134497.924,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03663,4,8,31524.782,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03664,83,4,12605.52,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03665,207,5,33046.64,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03666,159,5,45504.046,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03667,140,6,49400.398,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03668,413,5,25388.78,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03669,82,5,102296.421,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03670,1060,4,47006.4,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03671,164,4,29465.099,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03672,904,4,23094.75,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03673,93,9,66564.36,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03674,232,10,37851.0,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03675,180,5,99362.572,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03676,6,6,286103.884,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03677,31,9,75339.077,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03678,43,2,7218.099,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03679,4,6,274843.69,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03680,212,4,11951.342,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03681,130,3,7551.56,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03682,159,4,69330.56,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03683,11,5,40901.844,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03684,720,2,72364.32,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03685,198,3,17845.920000000002,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03686,140,4,59031.06,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03687,18,9,353098.2,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03688,533,7,39169.76,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03689,359,3,29406.042,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03690,306,6,39774.24,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03691,165,5,31885.7,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03692,81,8,35974.669,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03693,119,6,28272.748,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03694,13,6,15436.01,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03695,219,4,36309.735,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03696,275,4,29765.887,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03697,13,4,40464.918,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03698,480,4,113281.53,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03699,127,9,96634.975,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03700,276,7,33195.366,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03701,247,4,10438.88,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03702,60,5,128832.48,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03703,621,6,26266.468,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03704,370,6,18073.598,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03705,373,8,113370.106,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03706,162,8,85698.977,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03707,85,1,3327.06,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03708,192,8,36423.714,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03709,263,9,13090.248,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03710,236,7,118144.696,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03711,133,8,11315.952,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03712,13,11,38724.78,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03713,30,5,10876.68,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03714,425,6,31586.148,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03715,295,8,107785.954,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03716,1276,2,28523.286,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03717,542,3,112491.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03718,44,9,11631.42,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03719,16,12,224629.934,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03720,48,5,45709.996,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03721,608,1,37616.58,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03722,3,6,30148.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03723,154,2,10839.25,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03724,141,5,113144.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03725,297,3,7910.915999999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03726,68,8,14365.815,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03727,33,2,10212.16,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03728,131,4,76658.035,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03729,482,4,4383.4,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03730,203,4,40705.922,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03731,192,5,93345.723,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03732,98,5,45352.979,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03733,3,5,4982.423,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03735,452,3,30768.08,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03736,299,2,25334.84,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03737,4,6,61018.306,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03738,133,6,32869.65,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03739,817,3,38780.8,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03740,165,4,15377.172,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03741,199,4,183298.95,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03742,186,1,6464.087,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03743,574,1,6656.52,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03744,694,1,42955.2,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03745,75,5,13687.74,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03746,721,2,6726.719999999999,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03747,360,6,58105.101,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03748,111,4,64183.073,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03749,20,9,50338.261,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03750,477,6,10797.458,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03751,208,3,26578.75,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03752,633,7,82468.02,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03753,278,3,5765.303,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03754,176,6,20844.733,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03755,1,9,34168.497,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03756,17,7,16831.818,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03757,99,8,39184.961,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03758,61,8,67505.693,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03759,316,4,89973.84,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03760,215,4,14375.993,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03761,296,5,17797.224000000002,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03762,4,3,6278.436,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03763,314,3,20278.259,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03764,202,6,134071.306,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03765,459,6,27426.794,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03766,457,5,97682.368,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03767,18,4,17068.3,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03768,172,2,8132.63,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03769,83,4,30331.82,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03770,21,6,25261.39,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03771,97,6,92282.4,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03772,28,6,32844.51,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03773,37,4,30642.003,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03774,138,7,90030.48,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03775,298,4,13976.55,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03776,74,5,24932.39,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03777,199,2,32880.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03778,36,4,31650.3,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03779,366,5,70514.027,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03780,499,6,28270.712,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03781,415,6,268856.016,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03782,550,3,14474.894,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03783,9,4,86980.20999999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03784,84,3,15236.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03785,203,4,18996.69,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03786,259,5,42804.333,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03787,241,7,32923.541,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03788,110,1,5972.7,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03790,6,7,13260.362,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03791,21,6,38053.964,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03792,461,3,43105.67,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03793,118,3,57078.211,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03794,57,4,7503.290000000001,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03795,8,6,31482.851,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03796,569,3,27313.050000000003,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03797,113,4,12015.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03798,273,5,73159.264,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03799,42,6,137093.049,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03800,159,3,25915.468,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03801,33,8,349588.58,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03802,131,5,19001.612,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03803,307,8,216359.153,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03804,491,5,39837.2,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03805,283,5,34894.65,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03806,130,6,94710.69,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03807,636,3,11748.775,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03808,287,4,6361.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03809,276,4,10025.73,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03810,512,6,8556.648000000001,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03811,402,2,16958.760000000002,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03812,153,10,154623.217,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03813,29,5,18402.76,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03814,275,7,32587.781,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03815,349,4,45069.444,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03816,38,4,29777.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03817,103,6,66124.8,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03818,6,11,75634.144,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03819,560,4,10904.96,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03820,43,3,13824.3,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03821,156,4,9408.42,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03822,457,6,69444.349,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03823,244,5,53176.49,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03824,579,2,9453.36,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03825,7,8,26300.55,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03826,469,5,23878.296,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03827,132,7,101184.317,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03828,825,2,24334.31,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03829,124,5,49494.423,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03830,331,6,26279.294,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03831,277,6,18534.874,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03832,224,5,93767.26,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03833,37,7,37981.665,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03834,23,3,20438.243,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03835,195,6,113758.365,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03836,261,8,101667.205,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03837,354,6,18335.705,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03838,76,6,84205.44,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03839,17,4,22326.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03840,54,4,7013.42,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03841,119,8,163721.4,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03842,15,6,65562.465,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03843,125,8,24658.088,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03844,6,7,15202.621,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03845,296,3,51028.025,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03847,74,5,5207.2,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03848,544,3,7091.7,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03849,462,1,2783.49,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03850,62,2,3471.896,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03851,101,9,93885.876,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03852,232,5,16389.275,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03853,37,3,11683.84,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03854,469,6,24831.039,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03855,96,3,22714.863,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03856,288,6,27024.893,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03857,137,5,96622.85,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03858,22,6,20838.6,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03859,64,3,48752.27,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03860,397,5,16475.482,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03861,106,5,47191.862,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03862,686,1,3642.6,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03863,120,5,6984.592000000001,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03864,31,5,9745.185,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03865,173,3,36356.218,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03866,19,4,9939.953,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03867,119,8,21368.321,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03868,251,4,28299.006,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03869,567,3,11850.384,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03870,353,4,207760.18,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03872,74,8,55957.88,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03873,377,6,57821.75,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03874,175,4,4643.419,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03876,267,4,24383.48,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03877,685,4,40061.088,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03878,43,5,68905.93,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03879,52,7,8238.393,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03880,636,7,35166.95,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03881,114,6,29274.377,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03882,828,1,10979.1,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03883,45,7,80139.272,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03884,583,3,3875.107,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03885,22,7,274325.569,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03886,97,5,60688.407,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03887,180,6,52400.603,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03888,90,1,4664.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03889,238,7,312894.66,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03890,285,5,46060.708,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03891,350,4,155390.5,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT03892,394,2,19324.852,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03893,319,7,29039.283000000003,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03894,149,5,102357.121,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03895,451,8,22808.88,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03896,47,3,12189.091,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03897,272,6,72608.69,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03898,182,5,47751.079,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03899,68,7,72144.975,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03900,22,11,24476.074,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03901,93,4,15263.012,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03902,694,1,35733.12,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03903,235,6,46703.279,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03904,403,5,18551.25,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03905,14,3,28205.137,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03906,88,4,36733.921,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03907,323,4,5452.47,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03908,77,6,74785.838,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03909,15,4,58346.352,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03910,117,2,10626.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT03911,66,7,16511.603,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03912,387,6,24052.712,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT03913,733,5,33804.627,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT03914,369,3,59582.59,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
